         9610377 function calls (9601061 primitive calls) in 6.360 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_recalculate)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:841(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/tri/_triinterpolate.py:286(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3636(White)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:279(ConstPointerType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/colors.py:2278(LightSource)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/colors.py:1512(CenteredNorm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:1037(__exit__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_compression.py:12(_check_not_closed)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/colors.py:548(ColorConverter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:85(_import_module)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:395(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:1751(ParserState)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:94(join_parsed_parts)
       10    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       16    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/igraph/drawing/colors.py:400(clamp)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/projections/polar.py:748(_WedgeBbox)
        8    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/colors.py:958(LinearSegmentedColormap)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/platform.py:546(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/legend_handler.py:319(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.read}
       25    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/igraph/drawing/metamagic.py:173(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/types.py:79(resolve_bases)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/axis.py:405(XTick)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/projections/polar.py:498(_ThetaShift)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:1962(MaxNLocator)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2018(overload)
       51    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/figure.py:73(_AxesStack)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:659(_is_kw_only)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/tri/_triinterpolate.py:232(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:270(FixedFormatter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:1752(LinearLocator)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/packaging/_structures.py:35(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/spines.py:522(Spines)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gzip.py:99(prepend)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/textpath.py:20(TextToPath)
       15    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/axis.py:462(YTick)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:329(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/genericpath.py:39(isdir)
        2    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/rcsetup.py:543(validate_bbox)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/axes/_base.py:34(_axis_method_wrapper)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/lock.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:591(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shlex.py:19(shlex)
        2    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/rcsetup.py:858(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/cm.py:83(__init__)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/image.py:848(AxesImage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/contextlib.py:452(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1390(_fixupChildren)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:1268(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:1867(_handle_exitstatus)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/backend_tools.py:830(ToolPan)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1014(<listcomp>)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1098(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/streamplot.py:322(Grid)
       38    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/axis.py:564(_LazyTickList)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/dateutil/rrule.py:1112(_iterinfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2904(Keyword)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:198(Formatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/genericpath.py:121(_splitext)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_cm.py:66(cubehelix)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/igraph/drawing/colors.py:489(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/cbook.py:677(_Stack)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/bezier.py:189(BezierSegment)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:3165(register_extension)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:656(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/packaging/_structures.py:6(InfinityType)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:1192(RRuleLocator)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/backend_tools.py:457(ToolViewsPositions)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:639(__len__)
        7    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/dateutil/_common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/patches.py:3136(_Base)
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3706(_PositionToken)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/axes/_base.py:1399(ArtistList)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:5166(postParse)
        5    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/ElementTree.py:1388(TreeBuilder)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/projections/geo.py:223(_GeoTransform)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:1068(Char)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/widgets.py:163(Button)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/cbook.py:570(Stack)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/PngImagePlugin.py:237(iTXt)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1040(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gzip.py:80(__init__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:446(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/contour.py:1481(QuadContourSet)
       11    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/packaging/version.py:491(_parse_local_version)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/transforms.py:2568(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:534(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/backend_bases.py:3225(ToolContainerBase)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/layout_engine.py:27(LayoutEngine)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:1778(DateConverter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:815(LogFormatter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/ticker.py:1458(PercentFormatter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/igraph/drawing/__init__.py:178(add)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4988(Forward)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/tokenize.py:286(_get_normal_name)
       11    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:345(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:300(ParseBaseException)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6699(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1330(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/image.py:1388(BboxImage)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/legend_handler.py:46(HandlerBase)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/widgets.py:66(Widget)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/packaging/version.py:420(major)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/scale.py:499(AsinhScale)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageFile.py:337(Parser)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/backend_tools.py:896(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/collections.py:2239(PolyQuadMesh)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/legend_handler.py:361(HandlerStepPatch)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/dates.py:1866(_SwitchableDateConverter)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/backend_tools.py:158(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/lines.py:1467(AxLine)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/PngImagePlugin.py:668(PngImageFile)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_api/__init__.py:167(check_getitem)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/colors.py:1417(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/colors.py:1991(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 {method 'rectangle' of 'cairo.Context' objects}
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/cffi/model.py:298(__init__)
       12    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/packaging/version.py:518(<lambda>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1217(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/_mathtext.py:540(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/transforms.py:2159(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 /home/lorenzo/.local/lib/python3.10/site-packages/matplotlib/text.py:1444(_AnnotationBase)
